invoiceId,invoiceDate,month,platform,brand,campaignName,amount,paymentDate,paymentReference,chargeCode,chargeAmountOriginal,chargeAmountUsd,chargeAmountValidation,chargeTcAmount,legalEntity,comuna,project,pepCode,referenceId,referenceType,mappingBrand,splitCount,matched,sourceFile,cartolaReference,cartolaDate,cartolaDescription,cartolaCity
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_SocovesaSantiago_Advantage,99861,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,INSOCO,AON,Las Palmas,I-STG-2205,26464036493287541-26352987171059148,transactionId,Socovesa Santiago,2,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_SocovesaSantiago_Awareness,10523,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,INSOCO,Marca,Los Coihues,I-STG-2325,26464036493287541-26352987171059148,transactionId,Socovesa Santiago,6,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_SocovesaSantiago_Awareness,10523,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,INSOCO,Marca,Los Coihues,I-STG-2325,26464036493287541-26352987171059148,transactionId,Socovesa Santiago,6,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_SocovesaSantiago_Awareness,10523,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,INSOCO,Marca,Los Coihues,I-STG-2325,26464036493287541-26352987171059148,transactionId,Socovesa Santiago,6,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_SocovesaSantiago_Awareness,10522,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,INSOCO,Marca,Los Coihues,I-STG-2325,26464036493287541-26352987171059148,transactionId,Socovesa Santiago,6,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_SocovesaSantiago_Awareness,10522,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,INSOCO,Marca,Los Coihues,I-STG-2325,26464036493287541-26352987171059148,transactionId,Socovesa Santiago,6,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_SocovesaSantiago_Awareness,10522,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,INSOCO,Marca,Los Coihues,I-STG-2325,26464036493287541-26352987171059148,transactionId,Socovesa Santiago,6,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4111,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26464036493287541-26352987171059148,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4111,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26464036493287541-26352987171059148,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4111,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26464036493287541-26352987171059148,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4111,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26464036493287541-26352987171059148,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4111,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26464036493287541-26352987171059148,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4111,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26464036493287541-26352987171059148,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4111,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26464036493287541-26352987171059148,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4111,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26464036493287541-26352987171059148,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4110,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26464036493287541-26352987171059148,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_SocovesaSur_Advantage,4110,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,26464036493287541-26352987171059148,transactionId,Socovesa Sur,10,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_Sur_Inversionista,2102,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,26464036493287541-26352987171059148,transactionId,Socovesa Sur,13,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_Sur_Inversionista,2102,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,26464036493287541-26352987171059148,transactionId,Socovesa Sur,13,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_Sur_Inversionista,2102,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,26464036493287541-26352987171059148,transactionId,Socovesa Sur,13,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_Sur_Inversionista,2102,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,26464036493287541-26352987171059148,transactionId,Socovesa Sur,13,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_Sur_Inversionista,2102,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,26464036493287541-26352987171059148,transactionId,Socovesa Sur,13,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_Sur_Inversionista,2102,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,26464036493287541-26352987171059148,transactionId,Socovesa Sur,13,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_Sur_Inversionista,2102,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,26464036493287541-26352987171059148,transactionId,Socovesa Sur,13,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_Sur_Inversionista,2102,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,26464036493287541-26352987171059148,transactionId,Socovesa Sur,13,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_Sur_Inversionista,2102,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,26464036493287541-26352987171059148,transactionId,Socovesa Sur,13,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_Sur_Inversionista,2101,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,26464036493287541-26352987171059148,transactionId,Socovesa Sur,13,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_Sur_Inversionista,2101,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,26464036493287541-26352987171059148,transactionId,Socovesa Sur,13,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_Sur_Inversionista,2101,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,26464036493287541-26352987171059148,transactionId,Socovesa Sur,13,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-25,2026-03,Meta,Socovesa,FB_Sur_Inversionista,2101,2026-03-25,Z8752JV6E2,Z8752JV6E2,600000,671.44,Coincide,,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,26464036493287541-26352987171059148,transactionId,Socovesa Sur,13,True,Facturas Meta/Socovesa/marzo_2026/2026-03-25T07-08 Transacción n.º 26464036493287541-26352987171059148.pdf,2603 74987506084000715503089,2026-03-25,FACEBK *Z8752JV6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_CentroSur_AltoMaderosll,4830,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Socovesa Sur S.A,Los Ángeles,Alto Maderos,I-SUR-2335,26473371145687409-26359670553724140,transactionId,Socovesa Sur,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_CentroSur_ElAvellano_E2,5654,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Socovesa Sur S.A,Los Ángeles,Parque Avellanos,I-SUR-2336,26473371145687409-26359670553724140,transactionId,Socovesa Sur,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_CentroSur_NuevaToledo,5017,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Socovesa Sur S.A,Chillán,Nueva Toledo,I-SUR-2334,26473371145687409-26359670553724140,transactionId,Socovesa Sur,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_CentroSur_PortaldelLibertadorVIII,5185,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Socovesa Sur S.A,Chillán,PDL,I-SUR-2372,26473371145687409-26359670553724140,transactionId,Socovesa Sur,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_SantiagoMedio_Coipue,9022,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Sociedad Comercializadora Metropolitana,Macul,Coipue,I-STG-2229,26473371145687409-26359670553724140,transactionId,Socovesa Santiago,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_SantiagoMedio_LosCoihues,9234,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Inmobiliaria Encinas de Peñalolen,Lampa,Los Coihues,I-STG-2325,26473371145687409-26359670553724140,transactionId,Socovesa Santiago,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_SantiagoMedio_Marathon,8384,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Pilares S.A,Ñuñoa,Marathon,I-SVS-2349,26473371145687409-26359670553724140,transactionId,Socovesa Santiago,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_SantiagoMedio_Pajaritos,9723,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Inmobiliaria El Descubridor,Maipú,Pajaritos,I-STG-2204,26473371145687409-26359670553724140,transactionId,Socovesa Santiago,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_SantiagoSubsidio_LasPataguas,10292,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Inmobiliaria Encinas de Peñalolen,Lampa,Las Pataguas,I-STG-2366,26473371145687409-26359670553724140,transactionId,Socovesa Santiago,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_SurAustral_PortalAustral,3360,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Socovesa Sur S.A,Puerto Montt,Portal Austral,I-SUR-2340,26473371145687409-26359670553724140,transactionId,Socovesa Sur,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_SurAustral_ReservaMagallanes,4885,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Socovesa Sur S.A,Punta Arenas,Reserva Magallanes,I-SUR-2323,26473371145687409-26359670553724140,transactionId,Socovesa Sur,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_SurAustral_TerrazaMiradorII,5451,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Socovesa Sur S.A,Puerto Montt,Terraza Mirador,I-SUR-2333,26473371145687409-26359670553724140,transactionId,Socovesa Sur,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_Sur_CasasEnElPortal,2434,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Socovesa Sur S.A,Temuco,Origen,I-SUR-2346,26473371145687409-26359670553724140,transactionId,Socovesa Sur,2,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_Sur_CasasEnElPortal,2434,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Socovesa Sur S.A,Temuco,Origen,I-SUR-2346,26473371145687409-26359670553724140,transactionId,Socovesa Sur,2,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_Sur_EdificioVertice,4832,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Socovesa Sur S.A,Temuco,Edificio Vértice,I-SUR-2297,26473371145687409-26359670553724140,transactionId,Socovesa Sur,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_Sur_GarciaReyes,3879,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Socovesa Sur S.A,Valdivia,García Reyes,I-SUR-2283,26473371145687409-26359670553724140,transactionId,Socovesa Sur,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_Sur_ParqueOlimpia_O3,5059,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Socovesa Sur S.A,Temuco,O3,I-SUR-2373,26473371145687409-26359670553724140,transactionId,Socovesa Sur,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOL_Sur_VistaNielol_N3,6426,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Socovesa Sur S.A,Temuco,N3,I-SUR-2331,26473371145687409-26359670553724140,transactionId,Socovesa Sur,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOT_CentroSur_PortaldelLibertador,10976,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Socovesa Sur S.A,Chillán,PDL,I-SUR-2372,26473371145687409-26359670553724140,transactionId,Socovesa Sur,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOT_SantiagoMedio_LosCoihues,33562,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Inmobiliaria Encinas de Peñalolen,Lampa,Los Coihues,I-STG-2325,26473371145687409-26359670553724140,transactionId,Socovesa Santiago,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOT_SantiagoMedio_Marathon,26659,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Pilares S.A,Ñuñoa,Marathon,I-SVS-2349,26473371145687409-26359670553724140,transactionId,Socovesa Santiago,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOT_SantiagoMedio_Pajaritos,32852,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Inmobiliaria El Descubridor,Maipú,Pajaritos,I-STG-2204,26473371145687409-26359670553724140,transactionId,Socovesa Santiago,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
meta-socovesa-2026-03,2026-03-26,2026-03,Meta,Socovesa,FB_AOT_SantiagoSubsidio_LasPataguas,32572,2026-03-26,383VDJR6E2,383VDJR6E2,600000,670.7,Coincide,,Inmobiliaria Encinas de Peñalolen,Lampa,Las Pataguas,I-STG-2366,26473371145687409-26359670553724140,transactionId,Socovesa Santiago,1,True,Facturas Meta/Socovesa/marzo_2026/2026-03-26T01-26 Transacción n.º 26473371145687409-26359670553724140.pdf,2603 74987506085000806527228,2026-03-26,FACEBK *383VDJR6E2,fb.me/ads
