status,cartolaDate,statementReference,paymentReference,alreadyInExistingDataset,cartolaAmount,metaReferenceTotal,difference,brand,invoiceDate,transactionId,campaignName,campaignAmount,allocatedCartolaToCampaign,legalEntity,comuna,project,pepCode,allocatedProjectAmount,mappingBrand,validation
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_AOL_Santiago_Insigne,9435,9435,Almagro S.A,Macul,Insigne,I-ALM-2157,9435,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_AOT_Santiago_Insigne,29907,29907,Almagro S.A,Macul,Insigne,I-ALM-2157,29907,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_Awareness,84159,84159,Madagascar,Marca,Almagro District,I-ALM-2399,6012,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_Awareness,84159,84159,Arcilla Roja,Marca,Almagro Hub,I-ALM-2189,6012,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_Awareness,84159,84159,Almagro S.A,Marca,Almagro Plus,I-ALM-2234,6012,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_Awareness,84159,84159,Almagro S.A,Marca,Balance,I-ALM-2358,6012,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_Awareness,84159,84159,Almagro S.A,Marca,Carrera 4,I-ALM-2275,6012,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_Awareness,84159,84159,Almagro S.A,Marca,Indico,I-ALM-1453,6011,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_Awareness,84159,84159,Almagro S.A,Marca,Insigne,I-ALM-2157,6011,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_Awareness,84159,84159,Almagro S.A,Marca,Los Cactus,I-ALM-2342,6011,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_Awareness,84159,84159,Almagro S.A,Marca,Lyon Bilbao,I-ALM-2211,6011,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_Awareness,84159,84159,Arcilla Roja,Marca,PLP 1,I-ALM-2226,6011,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_Awareness,84159,84159,Arcilla Roja,Marca,PLP 2,I-ALM-2306,6011,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_Awareness,84159,84159,Almagro S.A,Marca,Parque Brasil,I-ALM-2285,6011,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_Awareness,84159,84159,Arcilla Roja,Marca,Rengo,I-ALM-2288,6011,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_Awareness,84159,84159,Almagro S.A,Marca,San Eugenio 2,I-ALM-2227,6011,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_TuDeptoEsTuPie,33585,33585,Madagascar,PPP,Almagro District,I-ALM-2399,2399,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_TuDeptoEsTuPie,33585,33585,Arcilla Roja,PPP,Almagro Hub,I-ALM-2189,2399,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_TuDeptoEsTuPie,33585,33585,Almagro S.A,PPP,Almagro Plus,I-ALM-2234,2399,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_TuDeptoEsTuPie,33585,33585,Almagro S.A,PPP,Balance,I-ALM-2358,2399,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_TuDeptoEsTuPie,33585,33585,Almagro S.A,PPP,Carrera 4,I-ALM-2275,2399,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_TuDeptoEsTuPie,33585,33585,Almagro S.A,PPP,Indico,I-ALM-1453,2399,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_TuDeptoEsTuPie,33585,33585,Almagro S.A,PPP,Insigne,I-ALM-2157,2399,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_TuDeptoEsTuPie,33585,33585,Almagro S.A,PPP,Los Cactus,I-ALM-2342,2399,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_TuDeptoEsTuPie,33585,33585,Almagro S.A,PPP,Lyon Bilbao,I-ALM-2211,2399,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_TuDeptoEsTuPie,33585,33585,Arcilla Roja,PPP,PLP 1,I-ALM-2226,2399,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_TuDeptoEsTuPie,33585,33585,Arcilla Roja,PPP,PLP 2,I-ALM-2306,2399,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_TuDeptoEsTuPie,33585,33585,Almagro S.A,PPP,Parque Brasil,I-ALM-2285,2399,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_TuDeptoEsTuPie,33585,33585,Arcilla Roja,PPP,Rengo,I-ALM-2288,2399,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Almagro_TuDeptoEsTuPie,33585,33585,Almagro S.A,PPP,San Eugenio 2,I-ALM-2227,2398,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_AOL_Santiago_Balance,10130,10130,Almagro S.A,Providencia,Balance,I-ALM-2358,10130,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_AOT_Santiago_Balance,30314,30314,Almagro S.A,Providencia,Balance,I-ALM-2358,30314,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_AOL_Santiago_LyonBilbao,5903,5903,Almagro S.A,Providencia,Lyon Bilbao,I-ALM-2211,5903,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_AOL_Santiago_Carrera_IV,7191,7191,Almagro S.A,Santiago Centro,Carrera 4,I-ALM-2275,7191,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_AOT_Santiago_AlmagroPlus,30547,30547,Almagro S.A,Ñuñoa,Almagro Plus,I-ALM-2234,30547,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_AOL_Santiago_SanEugenio,6859,6859,Almagro S.A,Ñuñoa,San Eugenio 2,I-ALM-2227,6859,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Advantage_Almagro,173745,173745,Arcilla Roja,AON,Almagro Hub,I-ALM-2189,21719,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Advantage_Almagro,173745,173745,Almagro S.A,AON,Carrera 4,I-ALM-2275,21718,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Advantage_Almagro,173745,173745,Almagro S.A,AON,Indico,I-ALM-1453,21718,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Advantage_Almagro,173745,173745,Almagro S.A,AON,Los Cactus,I-ALM-2342,21718,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Advantage_Almagro,173745,173745,Almagro S.A,AON,Lyon Bilbao,I-ALM-2211,21718,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Advantage_Almagro,173745,173745,Arcilla Roja,AON,PLP 1,I-ALM-2226,21718,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Advantage_Almagro,173745,173745,Arcilla Roja,AON,PLP 2,I-ALM-2306,21718,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_Advantage_Almagro,173745,173745,Almagro S.A,AON,San Eugenio 2,I-ALM-2227,21718,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_AOL_Santiago_PadreLePaige,6239,6239,Arcilla Roja,Las Condes,PLP 1,I-ALM-2226,6239,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_AOL_Santiago_PadreLePaige_Etapa2,8235,8235,Arcilla Roja,Las Condes,PLP 2,I-ALM-2306,8235,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_AOL_Santiago_AlmagroHub,5233,5233,Arcilla Roja,Providencia,Almagro Hub,I-ALM-2189,5233,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_AOL_Santiago_Rengo,7999,7999,Arcilla Roja,Providencia,Rengo,I-ALM-2288,7999,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_AOT_Santiago_Rengo,28466,28466,Arcilla Roja,Providencia,Rengo,I-ALM-2288,28466,Almagro,OK
MATCH,2026-05-04,0405 74987506124000801823211,D6LASN96E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26605462029139161-26493382967013737,FB_AOL_Santiago_AlmagroDistrict,7815,7815,Madagascar,Las Condes,Almagro District,I-ALM-2399,7815,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOL_Santiago_AlmagroPlus,8044,8044,Almagro S.A,Almagro Plus,Almagro Plus,I-ALM-2234,8044,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOL_Antofagasta_AlmagroTerra,13271,13271,Almagro S.A,Antofagasta,Almagro Terra,I-ALM-2360,13271,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOT_Antofagasta_AlmagroTerra,40782,40782,Almagro S.A,Antofagasta,Almagro Terra,I-ALM-2360,40782,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOL_Antofagasta_Indico,5514,5514,Almagro S.A,Antofagasta,Indico,I-ALM-1453,5514,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOL_Antofagasta_ParqueBrasil,7821,7821,Almagro S.A,Antofagasta,Parque Brasil,I-ALM-2285,7821,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOT_Antofagasta_ParqueBrasil,27977,27977,Almagro S.A,Antofagasta,Parque Brasil,I-ALM-2285,27977,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Patrocinado_Blog,2614,2614,Madagascar,Blog,Almagro District,I-ALM-2399,187,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Patrocinado_Blog,2614,2614,Arcilla Roja,Blog,Almagro Hub,I-ALM-2189,187,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Patrocinado_Blog,2614,2614,Almagro S.A,Blog,Almagro Plus,I-ALM-2234,187,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Patrocinado_Blog,2614,2614,Almagro S.A,Blog,Balance,I-ALM-2358,187,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Patrocinado_Blog,2614,2614,Almagro S.A,Blog,Carrera 4,I-ALM-2275,187,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Patrocinado_Blog,2614,2614,Almagro S.A,Blog,Indico,I-ALM-1453,187,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Patrocinado_Blog,2614,2614,Almagro S.A,Blog,Insigne,I-ALM-2157,187,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Patrocinado_Blog,2614,2614,Almagro S.A,Blog,Los Cactus,I-ALM-2342,187,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Patrocinado_Blog,2614,2614,Almagro S.A,Blog,Lyon Bilbao,I-ALM-2211,187,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Patrocinado_Blog,2614,2614,Arcilla Roja,Blog,PLP 1,I-ALM-2226,187,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Patrocinado_Blog,2614,2614,Arcilla Roja,Blog,PLP 2,I-ALM-2306,186,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Patrocinado_Blog,2614,2614,Almagro S.A,Blog,Parque Brasil,I-ALM-2285,186,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Patrocinado_Blog,2614,2614,Arcilla Roja,Blog,Rengo,I-ALM-2288,186,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Patrocinado_Blog,2614,2614,Almagro S.A,Blog,San Eugenio 2,I-ALM-2227,186,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOL_Santiago_LosCactus,9705,9705,Almagro S.A,Lo Barnechea,Los Cactus,I-ALM-2342,9705,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOL_Santiago_Insigne,13407,13407,Almagro S.A,Macul,Insigne,I-ALM-2157,13407,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_AOT_Santiago_Insigne,27031,27031,Almagro S.A,Macul,Insigne,I-ALM-2157,27031,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Awareness,89564,89564,Madagascar,Marca,Almagro District,I-ALM-2399,6398,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Awareness,89564,89564,Arcilla Roja,Marca,Almagro Hub,I-ALM-2189,6398,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Awareness,89564,89564,Almagro S.A,Marca,Almagro Plus,I-ALM-2234,6398,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Awareness,89564,89564,Almagro S.A,Marca,Balance,I-ALM-2358,6398,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Awareness,89564,89564,Almagro S.A,Marca,Carrera 4,I-ALM-2275,6398,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Awareness,89564,89564,Almagro S.A,Marca,Indico,I-ALM-1453,6398,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Awareness,89564,89564,Almagro S.A,Marca,Insigne,I-ALM-2157,6397,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Awareness,89564,89564,Almagro S.A,Marca,Los Cactus,I-ALM-2342,6397,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Awareness,89564,89564,Almagro S.A,Marca,Lyon Bilbao,I-ALM-2211,6397,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Awareness,89564,89564,Arcilla Roja,Marca,PLP 1,I-ALM-2226,6397,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Awareness,89564,89564,Arcilla Roja,Marca,PLP 2,I-ALM-2306,6397,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Awareness,89564,89564,Almagro S.A,Marca,Parque Brasil,I-ALM-2285,6397,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Awareness,89564,89564,Arcilla Roja,Marca,Rengo,I-ALM-2288,6397,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_Awareness,89564,89564,Almagro S.A,Marca,San Eugenio 2,I-ALM-2227,6397,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_TuDeptoEsTuPie,30634,30634,Madagascar,PPP,Almagro District,I-ALM-2399,2189,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_TuDeptoEsTuPie,30634,30634,Arcilla Roja,PPP,Almagro Hub,I-ALM-2189,2189,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_TuDeptoEsTuPie,30634,30634,Almagro S.A,PPP,Almagro Plus,I-ALM-2234,2188,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_TuDeptoEsTuPie,30634,30634,Almagro S.A,PPP,Balance,I-ALM-2358,2188,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_TuDeptoEsTuPie,30634,30634,Almagro S.A,PPP,Carrera 4,I-ALM-2275,2188,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_TuDeptoEsTuPie,30634,30634,Almagro S.A,PPP,Indico,I-ALM-1453,2188,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_TuDeptoEsTuPie,30634,30634,Almagro S.A,PPP,Insigne,I-ALM-2157,2188,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_TuDeptoEsTuPie,30634,30634,Almagro S.A,PPP,Los Cactus,I-ALM-2342,2188,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_TuDeptoEsTuPie,30634,30634,Almagro S.A,PPP,Lyon Bilbao,I-ALM-2211,2188,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_TuDeptoEsTuPie,30634,30634,Arcilla Roja,PPP,PLP 1,I-ALM-2226,2188,Almagro,OK
MATCH,2026-05-05,0605 74987506125000833035098,24SKDNV6E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-05-31,26621554994196529-26575486115470083,FB_Almagro_TuDeptoEsTuPie,30634,30634,Arcilla Roja,PPP,PLP 2,I-ALM-2306,2188,Almagro,OK
