month,brand,paymentDate,cartolaDate,paymentReference,statementReference,transactionId,campaignName,legalEntity,comuna,project,pepCode,campaignAmount,allocatedProjectAmount,cartolaAmountOriginal,cartolaAmountUsd,chargeAmountValidation,matchStatus,referenceTotalAmount,sourceCartola
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Advantage_Almagro,Almagro S.A,AON,Los Cactus,I-ALM-2342,112143,14018,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Advantage_Almagro,Almagro S.A,AON,Lyon Bilbao,I-ALM-2211,112143,14018,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Advantage_Almagro,Arcilla Roja,AON,PLP 1,I-ALM-2226,112143,14018,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Advantage_Almagro,Arcilla Roja,AON,PLP 2,I-ALM-2306,112143,14018,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Advantage_Almagro,Almagro S.A,AON,San Eugenio 2,I-ALM-2227,112143,14017,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_Awareness,Madagascar,Marca,Almagro District,I-ALM-2399,68375,4884,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_Awareness,Arcilla Roja,Marca,Almagro Hub,I-ALM-2189,68375,4884,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_Awareness,Almagro S.A,Marca,Almagro Plus,I-ALM-2234,68375,4884,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_Awareness,Almagro S.A,Marca,Balance,I-ALM-2358,68375,4884,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_Awareness,Almagro S.A,Marca,Carrera 4,I-ALM-2275,68375,4884,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_Awareness,Almagro S.A,Marca,Indico,I-ALM-1453,68375,4884,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_Awareness,Almagro S.A,Marca,Insigne,I-ALM-2157,68375,4884,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_Awareness,Almagro S.A,Marca,Los Cactus,I-ALM-2342,68375,4884,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_Awareness,Almagro S.A,Marca,Lyon Bilbao,I-ALM-2211,68375,4884,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_Awareness,Arcilla Roja,Marca,PLP 1,I-ALM-2226,68375,4884,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_Awareness,Arcilla Roja,Marca,PLP 2,I-ALM-2306,68375,4884,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_Awareness,Almagro S.A,Marca,Parque Brasil,I-ALM-2285,68375,4884,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_Awareness,Arcilla Roja,Marca,Rengo,I-ALM-2288,68375,4884,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_Awareness,Almagro S.A,Marca,San Eugenio 2,I-ALM-2227,68375,4883,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_TuDeptoEsTuPie,Madagascar,PPP,Almagro District,I-ALM-2399,27329,1953,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_TuDeptoEsTuPie,Arcilla Roja,PPP,Almagro Hub,I-ALM-2189,27329,1952,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Almagro Plus,I-ALM-2234,27329,1952,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Balance,I-ALM-2358,27329,1952,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Carrera 4,I-ALM-2275,27329,1952,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Indico,I-ALM-1453,27329,1952,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Insigne,I-ALM-2157,27329,1952,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Los Cactus,I-ALM-2342,27329,1952,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Lyon Bilbao,I-ALM-2211,27329,1952,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_TuDeptoEsTuPie,Arcilla Roja,PPP,PLP 1,I-ALM-2226,27329,1952,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_TuDeptoEsTuPie,Arcilla Roja,PPP,PLP 2,I-ALM-2306,27329,1952,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Parque Brasil,I-ALM-2285,27329,1952,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_TuDeptoEsTuPie,Arcilla Roja,PPP,Rengo,I-ALM-2288,27329,1952,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-05,05/06/2026,HQL9HTH6E2,0506 74987506155000134688077,26984051261280231-27041801612171859,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,San Eugenio 2,I-ALM-2227,27329,1952,600000,68596.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOL_Antofagasta_AlmagroTerra,Almagro S.A,Antofagasta,Almagro Terra,I-ALM-2360,8717,8717,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOL_Antofagasta_Indico,Almagro S.A,Antofagasta,Indico,I-ALM-1453,13445,13445,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOL_Antofagasta_ParqueBrasil,Almagro S.A,Antofagasta,Parque Brasil,I-ALM-2285,8886,8886,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOL_Santiago_AlmagroDistrict,Madagascar,Las Condes,Almagro District,I-ALM-2399,5007,5007,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOL_Santiago_AlmagroHub,Arcilla Roja,Providencia,Almagro Hub,I-ALM-2189,4391,4391,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOL_Santiago_AlmagroPlus,Almagro S.A,Almagro Plus,Almagro Plus,I-ALM-2234,7948,7948,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOL_Santiago_Balance,Almagro S.A,Providencia,Balance,I-ALM-2358,4079,4079,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOL_Santiago_Carrera_IV,Almagro S.A,Santiago Centro,Carrera 4,I-ALM-2275,10281,10281,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOL_Santiago_Insigne,Almagro S.A,Macul,Insigne,I-ALM-2157,14523,14523,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOL_Santiago_LosCactus,Almagro S.A,Lo Barnechea,Los Cactus,I-ALM-2342,5976,5976,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOL_Santiago_LyonBilbao,Almagro S.A,Providencia,Lyon Bilbao,I-ALM-2211,5178,5178,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOL_Santiago_PadreLePaige,Arcilla Roja,Las Condes,PLP 1,I-ALM-2226,6905,6905,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOL_Santiago_PadreLePaige_Etapa2,Arcilla Roja,Las Condes,PLP 2,I-ALM-2306,4838,4838,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOL_Santiago_Rengo,Arcilla Roja,Providencia,Rengo,I-ALM-2288,4712,4712,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOL_Santiago_SanEugenio,Almagro S.A,Ñuñoa,San Eugenio 2,I-ALM-2227,10951,10951,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOT_Antofagasta_AlmagroTerra,Almagro S.A,Antofagasta,Almagro Terra,I-ALM-2360,30436,30436,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOT_Antofagasta_ParqueBrasil,Almagro S.A,Antofagasta,Parque Brasil,I-ALM-2285,29203,29203,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOT_Antofagasta_ValleDelMar,Almagro S.A,Antofagasta,Valle del Mar,I-ALM-1453,31069,31069,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOT_Inversionistas,Almagro S.A,Santiago,Insigne,I-ALM-2157,60637,60637,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOT_Santiago_AlmagroPlus,Almagro S.A,Ñuñoa,Almagro Plus,I-ALM-2234,30798,30798,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOT_Santiago_Carrera_IV,Almagro S.A,Santiago,Carrera 4,I-ALM-2275,29119,29119,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOT_Santiago_Insigne,Almagro S.A,Macul,Insigne,I-ALM-2157,29391,29391,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOT_Santiago_SanEugenio,Almagro S.A,Santiago,San Eugenio 2,I-ALM-2227,29627,29627,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_AOT_Santiago_Signature,Almagro S.A,Santiago,Signature,I-ALM-2354,9056,9056,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_Advantage_Almagro,Arcilla Roja,AON,Almagro Hub,I-ALM-2189,103298,12913,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_Advantage_Almagro,Almagro S.A,AON,Carrera 4,I-ALM-2275,103298,12913,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_Advantage_Almagro,Almagro S.A,AON,Indico,I-ALM-1453,103298,12912,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_Advantage_Almagro,Almagro S.A,AON,Los Cactus,I-ALM-2342,103298,12912,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_Advantage_Almagro,Almagro S.A,AON,Lyon Bilbao,I-ALM-2211,103298,12912,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_Advantage_Almagro,Arcilla Roja,AON,PLP 1,I-ALM-2226,103298,12912,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_Advantage_Almagro,Arcilla Roja,AON,PLP 2,I-ALM-2306,103298,12912,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_Advantage_Almagro,Almagro S.A,AON,San Eugenio 2,I-ALM-2227,103298,12912,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_Almagro_Awareness,Madagascar,Marca,Almagro District,I-ALM-2399,74173,5299,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_Almagro_Awareness,Arcilla Roja,Marca,Almagro Hub,I-ALM-2189,74173,5298,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_Almagro_Awareness,Almagro S.A,Marca,Almagro Plus,I-ALM-2234,74173,5298,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_Almagro_Awareness,Almagro S.A,Marca,Balance,I-ALM-2358,74173,5298,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_Almagro_Awareness,Almagro S.A,Marca,Carrera 4,I-ALM-2275,74173,5298,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_Almagro_Awareness,Almagro S.A,Marca,Indico,I-ALM-1453,74173,5298,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Almagro Inmobiliaria,2026-06-04,04/06/2026,RBA92TM6E2,0506 74987506155000906155099,26911316085220421-27031154826569871,FB_Almagro_Awareness,Almagro S.A,Marca,Insigne,I-ALM-2157,74173,5298,600000,68733.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
