month,brand,paymentDate,cartolaDate,paymentReference,statementReference,transactionId,campaignName,legalEntity,comuna,project,pepCode,campaignAmount,allocatedProjectAmount,cartolaAmountOriginal,cartolaAmountUsd,chargeAmountValidation,matchStatus,referenceTotalAmount,sourceCartola
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_Patrocinado_Blog,Almagro S.A,Blog,Indico,I-ALM-1453,2878,206,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_Patrocinado_Blog,Almagro S.A,Blog,Insigne,I-ALM-2157,2878,206,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_Patrocinado_Blog,Almagro S.A,Blog,Los Cactus,I-ALM-2342,2878,206,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_Patrocinado_Blog,Almagro S.A,Blog,Lyon Bilbao,I-ALM-2211,2878,205,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_Patrocinado_Blog,Arcilla Roja,Blog,PLP 1,I-ALM-2226,2878,205,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_Patrocinado_Blog,Arcilla Roja,Blog,PLP 2,I-ALM-2306,2878,205,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_Patrocinado_Blog,Almagro S.A,Blog,Parque Brasil,I-ALM-2285,2878,205,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_Patrocinado_Blog,Arcilla Roja,Blog,Rengo,I-ALM-2288,2878,205,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_Patrocinado_Blog,Almagro S.A,Blog,San Eugenio 2,I-ALM-2227,2878,205,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_TuDeptoEsTuPie,Madagascar,PPP,Almagro District,I-ALM-2399,28481,2035,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_TuDeptoEsTuPie,Arcilla Roja,PPP,Almagro Hub,I-ALM-2189,28481,2035,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Almagro Plus,I-ALM-2234,28481,2035,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Balance,I-ALM-2358,28481,2035,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Carrera 4,I-ALM-2275,28481,2035,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Indico,I-ALM-1453,28481,2034,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Insigne,I-ALM-2157,28481,2034,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Los Cactus,I-ALM-2342,28481,2034,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Lyon Bilbao,I-ALM-2211,28481,2034,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_TuDeptoEsTuPie,Arcilla Roja,PPP,PLP 1,I-ALM-2226,28481,2034,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_TuDeptoEsTuPie,Arcilla Roja,PPP,PLP 2,I-ALM-2306,28481,2034,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,Parque Brasil,I-ALM-2285,28481,2034,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_TuDeptoEsTuPie,Arcilla Roja,PPP,Rengo,I-ALM-2288,28481,2034,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-15,15/05/2026,YXJTZQH6E2,1805 74987506135000551541226,26710764558608903-26765899073095449,FB_Almagro_TuDeptoEsTuPie,Almagro S.A,PPP,San Eugenio 2,I-ALM-2227,28481,2034,600000,6895.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOL_Antofagasta_AlmagroTerra,Almagro S.A,Antofagasta,Almagro Terra,I-ALM-2360,14041,14041,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOL_Antofagasta_Indico,Almagro S.A,Antofagasta,Indico,I-ALM-1453,18191,18191,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOL_Antofagasta_ParqueBrasil,Almagro S.A,Antofagasta,Parque Brasil,I-ALM-2285,8950,8950,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOL_Santiago_AlmagroDistrict,Madagascar,Las Condes,Almagro District,I-ALM-2399,4605,4605,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOL_Santiago_AlmagroHub,Arcilla Roja,Providencia,Almagro Hub,I-ALM-2189,6233,6233,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOL_Santiago_AlmagroPlus,Almagro S.A,Almagro Plus,Almagro Plus,I-ALM-2234,8452,8452,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOL_Santiago_Balance,Almagro S.A,Providencia,Balance,I-ALM-2358,1574,1574,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOL_Santiago_Carrera_IV,Almagro S.A,Santiago Centro,Carrera 4,I-ALM-2275,18264,18264,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOL_Santiago_Insigne,Almagro S.A,Macul,Insigne,I-ALM-2157,9361,9361,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOL_Santiago_LosCactus,Almagro S.A,Lo Barnechea,Los Cactus,I-ALM-2342,5996,5996,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOL_Santiago_LyonBilbao,Almagro S.A,Providencia,Lyon Bilbao,I-ALM-2211,5122,5122,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOL_Santiago_PadreLePaige,Arcilla Roja,Las Condes,PLP 1,I-ALM-2226,5096,5096,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOL_Santiago_PadreLePaige_Etapa2,Arcilla Roja,Las Condes,PLP 2,I-ALM-2306,7751,7751,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOL_Santiago_Rengo,Arcilla Roja,Providencia,Rengo,I-ALM-2288,2743,2743,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOL_Santiago_SanEugenio,Almagro S.A,Ñuñoa,San Eugenio 2,I-ALM-2227,13575,13575,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOT_Antofagasta_AlmagroTerra,Almagro S.A,Antofagasta,Almagro Terra,I-ALM-2360,37908,37908,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOT_Antofagasta_ParqueBrasil,Almagro S.A,Antofagasta,Parque Brasil,I-ALM-2285,24614,24614,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOT_Antofagasta_ValleDelMar,Almagro S.A,Antofagasta,Valle del Mar,I-ALM-1453,57758,57758,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOT_Santiago_AlmagroPlus,Almagro S.A,Ñuñoa,Almagro Plus,I-ALM-2234,26586,26586,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOT_Santiago_Balance,Almagro S.A,Providencia,Balance,I-ALM-2358,72,72,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOT_Santiago_Carrera_IV,Almagro S.A,Santiago,Carrera 4,I-ALM-2275,32064,32064,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOT_Santiago_Insigne,Almagro S.A,Macul,Insigne,I-ALM-2157,25086,25086,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOT_Santiago_Rengo,Arcilla Roja,Providencia,Rengo,I-ALM-2288,110,110,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_AOT_Santiago_SanEugenio,Almagro S.A,Santiago,San Eugenio 2,I-ALM-2227,32236,32236,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Advantage_Almagro,Arcilla Roja,AON,Almagro Hub,I-ALM-2189,119626,14954,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Advantage_Almagro,Almagro S.A,AON,Carrera 4,I-ALM-2275,119626,14954,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Advantage_Almagro,Almagro S.A,AON,Indico,I-ALM-1453,119626,14953,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Advantage_Almagro,Almagro S.A,AON,Los Cactus,I-ALM-2342,119626,14953,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Advantage_Almagro,Almagro S.A,AON,Lyon Bilbao,I-ALM-2211,119626,14953,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Advantage_Almagro,Arcilla Roja,AON,PLP 1,I-ALM-2226,119626,14953,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Advantage_Almagro,Arcilla Roja,AON,PLP 2,I-ALM-2306,119626,14953,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Advantage_Almagro,Almagro S.A,AON,San Eugenio 2,I-ALM-2227,119626,14953,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Almagro_Awareness,Madagascar,Marca,Almagro District,I-ALM-2399,83986,5999,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Almagro_Awareness,Arcilla Roja,Marca,Almagro Hub,I-ALM-2189,83986,5999,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Almagro_Awareness,Almagro S.A,Marca,Almagro Plus,I-ALM-2234,83986,5999,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Almagro_Awareness,Almagro S.A,Marca,Balance,I-ALM-2358,83986,5999,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Almagro_Awareness,Almagro S.A,Marca,Carrera 4,I-ALM-2275,83986,5999,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Almagro_Awareness,Almagro S.A,Marca,Indico,I-ALM-1453,83986,5999,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Almagro_Awareness,Almagro S.A,Marca,Insigne,I-ALM-2157,83986,5999,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Almagro_Awareness,Almagro S.A,Marca,Los Cactus,I-ALM-2342,83986,5999,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Almagro_Awareness,Almagro S.A,Marca,Lyon Bilbao,I-ALM-2211,83986,5999,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Almagro_Awareness,Arcilla Roja,Marca,PLP 1,I-ALM-2226,83986,5999,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Almagro_Awareness,Arcilla Roja,Marca,PLP 2,I-ALM-2306,83986,5999,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Almagro_Awareness,Almagro S.A,Marca,Parque Brasil,I-ALM-2285,83986,5999,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Almagro_Awareness,Arcilla Roja,Marca,Rengo,I-ALM-2288,83986,5999,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Almagro_Awareness,Almagro S.A,Marca,San Eugenio 2,I-ALM-2227,83986,5999,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Almagro_Patrocinado_Blog,Madagascar,Blog,Almagro District,I-ALM-2399,3150,225,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-05,Almagro Inmobiliaria,2026-05-16,16/05/2026,Y2CL9Q56E2,1805 74987506136001133505225,26641438582208173-26777767698575253,FB_Almagro_Patrocinado_Blog,Arcilla Roja,Blog,Almagro Hub,I-ALM-2189,3150,225,600000,67872.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
