Nivel,Referencia solicitada,Mes,Razon social,Plataforma,Marca,Comuna,Proyecto,PEP,Nombre de campana,ID transaccion / N factura,Fecha de pago,N referencia,Codigo descripcion cobro,Desglose Cobro TC,Monto moneda origen,Monto US,Validacion monto,Monto real visible,Monto aperturado,Invoice ID,Invoice date,Reference type,Mapping brand,Matched,Split index,Split count
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,Balance,I-ALM-2358,FB_Almagro_TuDeptoEsTuPie,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,1373,600000.0,689.3,Coincide,,1373.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,4,14
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,Carrera 4,I-ALM-2275,FB_Almagro_TuDeptoEsTuPie,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,1373,600000.0,689.3,Coincide,,1373.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,5,14
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,Indico,I-ALM-1453,FB_Almagro_TuDeptoEsTuPie,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,1373,600000.0,689.3,Coincide,,1373.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,6,14
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,Insigne,I-ALM-2157,FB_Almagro_TuDeptoEsTuPie,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,1373,600000.0,689.3,Coincide,,1373.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,7,14
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,Los Cactus,I-ALM-2342,FB_Almagro_TuDeptoEsTuPie,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,1373,600000.0,689.3,Coincide,,1373.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,8,14
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,Lyon Bilbao,I-ALM-2211,FB_Almagro_TuDeptoEsTuPie,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,1373,600000.0,689.3,Coincide,,1373.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,9,14
Apertura,8P4UTNM6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,PPP,PLP 1,I-ALM-2226,FB_Almagro_TuDeptoEsTuPie,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,1373,600000.0,689.3,Coincide,,1373.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,10,14
Apertura,8P4UTNM6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,PPP,PLP 2,I-ALM-2306,FB_Almagro_TuDeptoEsTuPie,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,1373,600000.0,689.3,Coincide,,1373.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,11,14
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,Parque Brasil,I-ALM-2285,FB_Almagro_TuDeptoEsTuPie,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,1373,600000.0,689.3,Coincide,,1373.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,12,14
Apertura,8P4UTNM6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,PPP,Rengo,I-ALM-2288,FB_Almagro_TuDeptoEsTuPie,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,1373,600000.0,689.3,Coincide,,1373.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,13,14
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,PPP,San Eugenio 2,I-ALM-2227,FB_Almagro_TuDeptoEsTuPie,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,1373,600000.0,689.3,Coincide,,1373.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,14,14
TOTAL CAMPANA,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Antofagasta,Almagro Terra,I-ALM-2360,FB_AOL_Antofagasta_AlmagroTerra,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,17954.0,600000.0,689.3,Coincide,17954.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Antofagasta,Almagro Terra,I-ALM-2360,FB_AOL_Antofagasta_AlmagroTerra,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,17954.0,600000.0,689.3,Coincide,,17954.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Antofagasta,Parque Brasil,I-ALM-2285,FB_AOL_Antofagasta_ParqueBrasil,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,8411.0,600000.0,689.3,Coincide,8411.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Antofagasta,Parque Brasil,I-ALM-2285,FB_AOL_Antofagasta_ParqueBrasil,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,8411.0,600000.0,689.3,Coincide,,8411.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Almagro Plus,Almagro Plus,I-ALM-2234,FB_AOL_Santiago_AlmagroPlus,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,6355.0,600000.0,689.3,Coincide,6355.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Almagro Plus,Almagro Plus,I-ALM-2234,FB_AOL_Santiago_AlmagroPlus,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,6355.0,600000.0,689.3,Coincide,,6355.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,8P4UTNM6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Providencia,Rengo,I-ALM-2288,FB_AOL_Santiago_Rengo,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,6071.0,600000.0,689.3,Coincide,6071.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,8P4UTNM6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Providencia,Rengo,I-ALM-2288,FB_AOL_Santiago_Rengo,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,6071.0,600000.0,689.3,Coincide,,6071.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Providencia,Balance,I-ALM-2358,FB_AOL_Santiago_Balance,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,4770.0,600000.0,689.3,Coincide,4770.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Providencia,Balance,I-ALM-2358,FB_AOL_Santiago_Balance,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,4770.0,600000.0,689.3,Coincide,,4770.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Macul,Insigne,I-ALM-2157,FB_AOL_Santiago_Insigne,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,3808.0,600000.0,689.3,Coincide,3808.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Macul,Insigne,I-ALM-2157,FB_AOL_Santiago_Insigne,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,3808.0,600000.0,689.3,Coincide,,3808.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Insigne,I-ALM-2157,FB_Almagro_Patrocinado_Blog,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,2962.0,600000.0,689.3,Coincide,2962.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,14
Apertura,8P4UTNM6E2,2026-04,Madagascar,Meta,Almagro Inmobiliaria,Blog,Almagro District,I-ALM-2399,FB_Almagro_Patrocinado_Blog,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,212,600000.0,689.3,Coincide,,212.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,14
Apertura,8P4UTNM6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Blog,Almagro Hub,I-ALM-2189,FB_Almagro_Patrocinado_Blog,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,212,600000.0,689.3,Coincide,,212.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,2,14
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Almagro Plus,I-ALM-2234,FB_Almagro_Patrocinado_Blog,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,212,600000.0,689.3,Coincide,,212.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,3,14
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Balance,I-ALM-2358,FB_Almagro_Patrocinado_Blog,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,212,600000.0,689.3,Coincide,,212.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,4,14
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Carrera 4,I-ALM-2275,FB_Almagro_Patrocinado_Blog,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,212,600000.0,689.3,Coincide,,212.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,5,14
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Indico,I-ALM-1453,FB_Almagro_Patrocinado_Blog,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,212,600000.0,689.3,Coincide,,212.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,6,14
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Insigne,I-ALM-2157,FB_Almagro_Patrocinado_Blog,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,212,600000.0,689.3,Coincide,,212.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,7,14
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Los Cactus,I-ALM-2342,FB_Almagro_Patrocinado_Blog,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,212,600000.0,689.3,Coincide,,212.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,8,14
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Lyon Bilbao,I-ALM-2211,FB_Almagro_Patrocinado_Blog,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,211,600000.0,689.3,Coincide,,211.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,9,14
Apertura,8P4UTNM6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Blog,PLP 1,I-ALM-2226,FB_Almagro_Patrocinado_Blog,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,211,600000.0,689.3,Coincide,,211.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,10,14
Apertura,8P4UTNM6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Blog,PLP 2,I-ALM-2306,FB_Almagro_Patrocinado_Blog,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,211,600000.0,689.3,Coincide,,211.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,11,14
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,Parque Brasil,I-ALM-2285,FB_Almagro_Patrocinado_Blog,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,211,600000.0,689.3,Coincide,,211.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,12,14
Apertura,8P4UTNM6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Blog,Rengo,I-ALM-2288,FB_Almagro_Patrocinado_Blog,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,211,600000.0,689.3,Coincide,,211.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,13,14
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Blog,San Eugenio 2,I-ALM-2227,FB_Almagro_Patrocinado_Blog,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,211,600000.0,689.3,Coincide,,211.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,14,14
TOTAL CAMPANA,8P4UTNM6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Providencia,Almagro Hub,I-ALM-2189,FB_AOL_Santiago_AlmagroHub,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,2675.0,600000.0,689.3,Coincide,2675.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,8P4UTNM6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Providencia,Almagro Hub,I-ALM-2189,FB_AOL_Santiago_AlmagroHub,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,2675.0,600000.0,689.3,Coincide,,2675.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Providencia,Lyon Bilbao,I-ALM-2211,FB_AOL_Santiago_LyonBilbao,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,2548.0,600000.0,689.3,Coincide,2548.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Providencia,Lyon Bilbao,I-ALM-2211,FB_AOL_Santiago_LyonBilbao,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,2548.0,600000.0,689.3,Coincide,,2548.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,8P4UTNM6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Las Condes,PLP 2,I-ALM-2306,FB_AOL_Santiago_PadreLePaige_Etapa2,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,2511.0,600000.0,689.3,Coincide,2511.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,8P4UTNM6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Las Condes,PLP 2,I-ALM-2306,FB_AOL_Santiago_PadreLePaige_Etapa2,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,2511.0,600000.0,689.3,Coincide,,2511.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,8P4UTNM6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Las Condes,PLP 1,I-ALM-2226,FB_AOL_Santiago_PadreLePaige,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,1646.0,600000.0,689.3,Coincide,1646.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,8P4UTNM6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Las Condes,PLP 1,I-ALM-2226,FB_AOL_Santiago_PadreLePaige,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,1646.0,600000.0,689.3,Coincide,,1646.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Antofagasta,Indico,I-ALM-1453,FB_AOL_Antofagasta_Indico,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,1160.0,600000.0,689.3,Coincide,1160.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Antofagasta,Indico,I-ALM-1453,FB_AOL_Antofagasta_Indico,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,1160.0,600000.0,689.3,Coincide,,1160.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Ñuñoa,San Eugenio 2,I-ALM-2227,FB_AOL_Santiago_SanEugenio,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,946.0,600000.0,689.3,Coincide,946.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Ñuñoa,San Eugenio 2,I-ALM-2227,FB_AOL_Santiago_SanEugenio,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,946.0,600000.0,689.3,Coincide,,946.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Lo Barnechea,Los Cactus,I-ALM-2342,FB_AOL_Santiago_LosCactus,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,769.0,600000.0,689.3,Coincide,769.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Lo Barnechea,Los Cactus,I-ALM-2342,FB_AOL_Santiago_LosCactus,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,769.0,600000.0,689.3,Coincide,,769.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,8P4UTNM6E2,2026-04,Madagascar,Meta,Almagro Inmobiliaria,Las Condes,Almagro District,I-ALM-2399,FB_AOL_Santiago_AlmagroDistrict,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,494.0,600000.0,689.3,Coincide,494.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,8P4UTNM6E2,2026-04,Madagascar,Meta,Almagro Inmobiliaria,Las Condes,Almagro District,I-ALM-2399,FB_AOL_Santiago_AlmagroDistrict,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,494.0,600000.0,689.3,Coincide,,494.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Santiago Centro,Carrera 4,I-ALM-2275,FB_AOL_Santiago_Carrera_IV,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,84.0,600000.0,689.3,Coincide,84.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,1
Apertura,8P4UTNM6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Santiago Centro,Carrera 4,I-ALM-2275,FB_AOL_Santiago_Carrera_IV,26508409305511097-26556940690657962,2026-04-30,8P4UTNM6E2,8P4UTNM6E2,84.0,600000.0,689.3,Coincide,,84.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,1
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,AON,PLP 1,I-ALM-2226,FB_Advantage_Almagro,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,226027.0,600000.0,682.45,Coincide,226027.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,8
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,AON,Almagro Hub,I-ALM-2189,FB_Advantage_Almagro,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,28254,600000.0,682.45,Coincide,,28254.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,8
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,AON,Carrera 4,I-ALM-2275,FB_Advantage_Almagro,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,28254,600000.0,682.45,Coincide,,28254.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,2,8
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,AON,Indico,I-ALM-1453,FB_Advantage_Almagro,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,28254,600000.0,682.45,Coincide,,28254.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,3,8
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,AON,Los Cactus,I-ALM-2342,FB_Advantage_Almagro,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,28253,600000.0,682.45,Coincide,,28253.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,4,8
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,AON,Lyon Bilbao,I-ALM-2211,FB_Advantage_Almagro,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,28253,600000.0,682.45,Coincide,,28253.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,5,8
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,AON,PLP 1,I-ALM-2226,FB_Advantage_Almagro,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,28253,600000.0,682.45,Coincide,,28253.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,6,8
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,AON,PLP 2,I-ALM-2306,FB_Advantage_Almagro,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,28253,600000.0,682.45,Coincide,,28253.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,7,8
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,AON,San Eugenio 2,I-ALM-2227,FB_Advantage_Almagro,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,28253,600000.0,682.45,Coincide,,28253.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,8,8
TOTAL CAMPANA,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Marca,Insigne,I-ALM-2157,FB_Almagro_Awareness,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,98227.0,600000.0,682.45,Coincide,98227.0,,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,,14
Apertura,ELFJAPH6E2,2026-04,Madagascar,Meta,Almagro Inmobiliaria,Marca,Almagro District,I-ALM-2399,FB_Almagro_Awareness,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,7017,600000.0,682.45,Coincide,,7017.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,1,14
Apertura,ELFJAPH6E2,2026-04,Arcilla Roja,Meta,Almagro Inmobiliaria,Marca,Almagro Hub,I-ALM-2189,FB_Almagro_Awareness,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,7017,600000.0,682.45,Coincide,,7017.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,2,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Marca,Almagro Plus,I-ALM-2234,FB_Almagro_Awareness,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,7017,600000.0,682.45,Coincide,,7017.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,3,14
Apertura,ELFJAPH6E2,2026-04,Almagro S.A,Meta,Almagro Inmobiliaria,Marca,Balance,I-ALM-2358,FB_Almagro_Awareness,26518340381184657-26828752000143490,2026-04-30,ELFJAPH6E2,ELFJAPH6E2,7016,600000.0,682.45,Coincide,,7016.0,meta-almagro-inmobiliaria-2026-04,2026-04-30,transactionId,Almagro,True,4,14
